x,y,z,cluster,title,id
-15.208801,-0.33731222,12.838585,276,Number of health care facility staff and community health workers trained on Infection Prevention and Control (IPC),4187
-15.782441,-0.9811356,12.597388,276,-	Number of health care facility staff and community health workers trained on Infection Prevention and Control (IPC),4438
-15.7526865,15.091038,-10.234865,277,3.	No. of children (boys)  provided with interim care.,1355
-15.743264,15.067809,-10.23912,277,3.	No. of children (Boys) provided with interim care,1374
-10.635287,-26.826923,-18.091677,279,Output 4.1: Number of children who  have been provided with transportation to double-shift schools in the host community,900
-10.640705,-26.810402,-18.128126,279,Output 5.1: Number of children who  have been provided with transportation to double-shift schools in the host community,5595
-13.051374,14.020469,-2.9619424,280,of Under 5 Children with illness tracked and referred from the community to Health Facility,986
-13.071446,14.031789,-2.9565504,280,of children Under 5 with illness tracked and referred from the community to Health Facility,2657
-14.22433,11.764422,-4.9333234,280,# of children under 5 referred for hospital care (disagregated by sex),4432
-14.766053,13.07968,-5.186504,280,# of children under 5 referred for hospital care,4433
-14.781055,13.089346,-5.186465,280,Number of children under-5 referred for hospital care,4731
-14.1862135,11.6862955,-4.914567,280,Number of children under 5 referred for hospital care (by Gender disaggregation),4981
0.81592697,8.046842,-6.4543552,281,Number of individual child protection counselling sessions provided to children by the CP Counsellor,761
1.0147281,8.002504,-6.6727347,281,Number of group child protection counselling sessions provided to children by the CP Counsellor,763
0.87694335,8.758911,-10.709951,281,Percentage of targeted children involved in child protection counselling who report a perceived in increase in daily functioning,765
1.3692548,8.032966,-6.996569,281,Number of group child protection counselling sessions provided to children by the CP Counsellor  (conducted through different methods: Face to Face and virtual tools),2318
0.8796653,8.763198,-10.702946,281,"Percentage of targeted children involved in child protection counselling who report an increase in daily functioning (sleeping, eating, communication and self-esteem)",2319
19.217607,-11.525362,-28.896238,283,# of vulnerable individuals who attend 5-day financial literacy training based on UNICEF curricula,3695
19.21701,-11.464209,-28.78577,283,# of individuals who successfully received 5-day financial literacy training based on UNICEF Curricula,3702
19.212805,-11.393984,-28.660147,283,# of adolescents successfully received 5-day financial literacy training based on UNICEF Curricula,3707
-3.5851831,-1.654978,16.910902,284,# of male and females  reached with COVID-19 messaging on prevention and access to services through different forms of communication; social media,1141
-2.692764,-0.5754829,16.931581,284,"# of males and females people reached with COVID-19 messaging on prevention and access to services through different forms of communication; social media, communication support materials, megaphones.",2115
-4.3307757,-1.1810558,15.811369,284,Number of male and female reached with Covid-19 messaging on prevention and access to the services through different forms of communication,3045
-2.6954877,-1.1924623,17.08744,284,"# of male and female reached with COVID-19 messaging on prevention and access to services through different forms of communication; social media, mass media communication support materials, megaphones.",3054
-3.544293,-0.35170102,16.211575,284,# of males and females reached with Covid-19 messaging on prevention and access to services through different forms of communication,3924
-3.5997226,-1.0097082,15.718481,284,Number of males and females reached with Covid-19 messaging on prevention and access to the services through different forms of communication,4013
-4.2912726,-0.7862909,16.521017,284,# of male and female reached with Covid-19 messaging on prevention and access to the services through different forms of communication,4183
-1.9969144,-1.3012764,16.615637,284,"# of males and females reached with COVID-19 messaging on prevention and access to services through different forms of communication; social media, mass media, communication support materials, megaphones and theatre.",4916
-4.715208,-20.20755,-3.8185036,285,of trained and qualified ECD Center Caregivers (pre-primary teachers) who systematically practice play-based learning curricula and pedagogies according to set quality standards (LEGO),4843
-4.7406607,-20.199339,-3.8446608,285,of trained and qualified ECD Center Caregivers (pre-primary teachers) able to demonstrate play-based learning curricula and pedagogies according to set quality standards,4860
-6.6880813,-0.5512848,-32.535255,286,of parents and caregivers attending awareness raising sessions on fathers' engagement in children's education (total),4341
-6.6874557,-0.5449119,-32.544456,286,of parents and caregivers attending awareness raising sessions on fathers' engagement in children's education (male),4342
-18.886559,21.511837,3.8788059,287,Number of children 6-23 months enrolled in the growth monitoring programme (GMP),686
-18.905731,21.514368,3.9189508,287,Number of children 6-23 months enrolled in the growth monitoring and promotion (GMP) programme,2229
-6.0652895,7.1032357,20.078861,288,"# of people ( segregated by age, sex, diability, urban/rural) reached with integrated interventions on preventive health services ( MNH, immunization (IPV, HPV, COVAX & MCV2), malaria, SRH, ending child marriages,COVID 19 and PSEA",2324
-6.06423,7.104077,20.078707,288,"'# of people ( segregated by age, sex, diability, urban/rural) reached with integrated interventions on preventive health services ( MNH, immunization (IPV, HPV, COVAX & MCV2), malaria, SRH, ending child marriages,COVID 19 and PSEA",5686
6.9023504,-21.361263,3.4568722,290,"Number Of School Health Coordinators Trained (Disaggregated Men, Women, Disability)",246
7.3063836,-21.234924,4.4314146,290,"Number of School Health Coordinators trained (disaggregated by sex, men, women, disability)",624
6.6509,-21.11118,3.9336784,290,"Number of School Health  Coordinators trained  (disaggregated men, women,  disability)",631
7.449894,-21.387705,3.6337676,290,"Number of School Health Coordinators trained (disaggregated men, women, disability)",636
7.234109,-20.631634,3.7627842,290,"Number of school health coordinators trained disaggregated men, women, disability",665
7.760941,-24.271671,6.385012,290,# of educational  staff trained broken down by gender,2184
7.761799,-24.285982,6.3917084,290,# of teaching staff trained broken down by gender,3653
5.0038323,-24.799686,21.992268,291,% of community members (segregated by gender) reporting that wash committees contribute to resolving tension/disputes about water,2990
4.949855,-24.859398,22.028795,291,% of community members reporting that wash committees contribute to resolving tension/disputes about water,3407
-9.553498,2.669202,-27.618408,292,# of parents and caregivers participate in parenting program,1201
-9.55984,2.6351495,-27.622267,292,# of parents and caregivers participate in parenting program including,2055
19.306452,-21.02249,5.0173674,294,of LCMC members trained on their roles and responsibilities,3320
19.467108,-20.91469,5.1048207,294,of LCMC members trained on roles and responsibilities,3725
-21.006638,5.116597,-17.10144,296,Of Children In Humanitarian Situations Benefitting From Psychosocial Support,182
-20.25694,4.906437,-17.138226,296,of children (f/m) in humanitarian situations benefitting from psychosocial support,332
-21.508986,4.363311,-17.171825,296,Of children in humanitarian situations regularly benefiting from psycho-social support,374
-20.811064,4.5651126,-16.895023,296,of children in humanitarian situations benefitting from psychosocial support,402
-21.38443,4.973083,-16.057798,296,Number of children in humanitarian situations benefitting from psychosocial support.,658
-20.248783,3.5147798,-15.016507,296,"# of girls and boys in humanitarian situations provided with community-based mental health and psychosocial support, including access to child friendly spaces with intersectoral programming interventions",3071
