x,y,cluster,title,id
-53.54223,-1.1563879,267,of family medicine professionals trained on 8 day home visiting training package,4223
-53.232704,-0.6281843,267,Percentage test scoring  of family medicine professionals on the content of the 8 day home visiting training package (Family doctors),4224
-37.737965,50.514584,268,"Number of children in contact with the law reached with non-custodial alternative measures to detention and child-friendly procedures and legal services, with support from UNICEF",2086
-37.74075,50.52827,268,"% of children in contact with the law reached with non-custodial alternative measures to detention and child-friendly procedures and legal services, with support from UNICEF",2092
22.035885,15.693425,269,"Number of inclusive youth initiatives designed, and implementation plans developed that incorporate peacebuilding and conflict sensitivity approaches within COVID context.",3060
22.078135,15.642786,269,# of inclusive youth initiatives designed and implementation plans developed that incorporate peacebuilding and conflict sensitivity approaches within COVID context,4919
-54.924114,-11.603755,271,Indicator 2.1 # of PLWs receiving at least one individual counselling  on appropriate IYCF/IYCF-E,1322
-54.924114,-11.603755,271,Indicator 2.1 # of PLWs receiving at least one individual counselling on appropriate IYCF/IYCF-E,1338
-56.30364,-12.626885,271,Indicator 2.3 # of community workers (male/female) trained on  IYCF and are providing counselling support,1435
-56.29753,-12.600456,271,Indicator 2.4 # of community workers (male/female) trained on IYCF/IYCF-E and are providing counselling support,2436
-54.925186,-11.598685,271,Indicator 2.1 Number of PLWs who received at least one individual counselling on IYCF/IYCF-E,2439
7.1523776,-68.40326,273,"Number of households (disaggregated by head of household characteristics) provided with WASH Hygiene kit,",1089
7.185624,-68.40399,273,Number of households provided with WASH hygiene kits (disagregated by head of household characteristics),2208
42.513195,6.484253,275,of trained and qualified ECD Center Caregivers (pre-primary teachers) who systematically practice play-based learning curricula and pedagogies according to set quality standards (LEGO),4843
42.497387,6.497029,275,of trained and qualified ECD Center Caregivers (pre-primary teachers) able to demonstrate play-based learning curricula and pedagogies according to set quality standards,4860
52.434963,-27.289589,276,Number of trained CBE SMS and community members,2885
52.435722,-27.285757,276,Number of CBE SMS and community members trained,2902
43.646404,29.562565,280,Of youth who complete certified digital skills training courses,5403
43.695526,29.580246,280,Of youth enrolled in certified digital skills training courses,5408
8.137158,-30.055027,281,Percentage of people who listen radio programme and state about about the household priority behaviours and practices,1242
8.154548,-29.994019,281,Percentage of people who listen radio programme and can name household priority behaviours and practices,4047
8.839768,-4.5940876,282,Number of vulnerable families reached through outreach activities in the community (awareness raising activities),5046
8.936288,-4.564966,282,Number of vulnerable families reached through outreach activities in the community,5432
-3.2608547,-61.270943,284,Number of population in humanitarian situations reached with messages on appropriate hygiene practices,1034
-3.2324307,-61.2279,284,Number of targeted population in humanitarian situations reached with messages on appropriate hygiene practices,2202
-3.248519,-61.23923,284,Number of populations in humanitarian situations reached with messages on appropriate hygiene practices,5190
-53.538784,39.64027,288,"Number Of Uasc Re-Unified With Their Primary Caregiver Or Preferred Guardian (Disaggregated By Age, Sex And Separation Status).",58
-53.499863,39.682537,288,"Number of UASC re-unified with their primary caregiver or preferred guardian (disaggregated by age, sex and separation status",424
-53.538776,39.64028,288,"Number of UASC re-unified with their primary caregiver or preferred guardian (disaggregated by age, sex and separation status).",4300
57.06519,0.15724452,289,No. of host community teachers continuously trained and deployed,437
57.14524,0.1760053,289,"No. of host community teachers recruited, deployed and continuously trained",808
57.09497,0.20040193,289,"No. of host community teachers recruited, deployed and trained",809
-21.254887,-65.16879,290,"% of households with acceptable food consumption score (FCS) transfers, disaggregated by age, sex & disability",4831
-21.252062,-65.16857,290,"% % of households with acceptable food consumption score (FCS) transfers, disaggregated by age, sex & disability",4833
-46.987595,16.03949,292,Percentage of social/case workers who demonstrate increased competency in line with the inter-agency case management,3942
-46.9833,16.043642,292,Percentage of social/case workers who demonstrate increased competency in line with the inter-agency case management competencies and skills framework,4167
35.089256,31.723951,293,Percentage of adolescent boys and girls practicing their skills 6 months after completing the vocational skills programme,795
35.127926,31.720482,293,Percentage of adolescent boys and girls practicing their skills 6 months after completing the occupational/vocational skills programme,2306
35.178562,33.43739,293,of adolescent and youth (15-24) received occupation/vocational skills training.,3124
35.216507,33.339848,293,of adolescent and youth (15-24) received occupational/ vocational skills training,3734
35.31257,33.201958,293,Number of adolescent and youth (15-24) received occupation/ vocational skills training,3947
35.400658,33.050816,293,Number of adolescent and youth (15-24) who received occupational/ vocational skills training,4627
51.294838,-23.134853,295,of LCMC members trained on their roles and responsibilities,3320
51.282528,-23.127453,295,of LCMC members trained on roles and responsibilities,3725
-17.460308,-13.11324,296,"of children  in the relevant age group in programme area reached through sensitization campaings and psycho-social support disaggregated by gender, district",1975
-17.42593,-13.110243,296,"of children  in the relevant age group in programme area reached through sensitization campaigns and psycho-social support disaggregated by gender, district",1988
-17.4597,-13.113259,296,"of children in the relevant age group in programme area reached through sensitization campaings and psycho-social support disaggregated by gender, district",1990
-67.470634,-0.76322293,297,# of pregnant women who had at least 1 ANC visit,1297
-67.3911,-0.82588273,297,# of pregnant women who had at least 4 ANC visits,1298
-67.28248,-0.82422,297,# of pregnant women who had at least( 4 ANC visits,1304
-70.314354,1.9059464,297,Indicator 2.5 # of pregnant women de-wormed in the 2nd and 3rd trimester,1323
-70.3077,1.9008664,297,Indicator 2.4 # of pregnant women in 2nd and 3rd trimester de-wormed.,1440
